text,sentiment_score,lang
Accueil des auditeurs du Collège des hautes études du développement durable Bretagne le 23/09 à #TelecomBretagne http,1,fr
Watching #thankyouobama on @user this @user 'u make me wanna' remix using that sweet sable 'old times sake' beat was 🔥🔥🔥very unexpected ,2,en
@user reports brush fire nearing community of Nataf in the #Jerusalem corridor. Some houses in Nataf went up in flames 4 days ago. ,1,en
#Encontro o negão cortou Fátima legal,0,pt
"#Maroc - La centrale solaire thermique à concentration de Noor #Ouarzazate, un bien public mondial #vidéo http",1,fr
Blackpool Illuminations run now up till 4th November. But who remembers the illuminations closer to home ? We... ,1,en
#Encontro não creio que falaram isso,0,pt
"O Thomas é a coisa mais gostosa desse mundo,q vntd de apertar ai mds #AltasHoras",2,pt
Me hacen feliz estos momentos,2,es
Não quero que Victor e Fabrizio saiam #MasterchefBr,0,pt
#Entwicklungsland #Schweiz? Laut Grafik punkto #Datengeschwindigkeit deutlich unter OECD-Schnitt http via @user,1,de
"@user ayyy pero  que genial, quiero que vengas ya",2,es
RT @user: *stirbt gelassen aus*,0,de
"""@user: Video: expliquant la première unité d injection de @user dans l Ouest http simple economique écologique",1,fr
#VídeoShowAoVivo achei  que hoje o vídeo show estaria como sempre bom MAS TA CHATO mesmo,0,pt
Al momento sentire parlare Mario Monti al posto di mi emoziona. A prescindere.,2,it
Téléprospecteurs pour les énergies renouvelables: Entreprise Cabinet de recrutement et de conseil spécialisé d... http,1,fr
"[vero] ""@user: grande professor #Monti, nell'aula del Senato: Se dovete fare una scelta: ascoltate, non applaudite""""",2,it
Gruselige Aussichten: Frankensteins Sohn erschaffen! http,0,de
Ecologie : les renoncements de Hollande (Une Le Monde) http,0,fr
"Le #nucleaire est la lutte du mvt #ecologiste. C'est une #energie dangereuse, chère, anti-démocratique, sale. Ses #dechets? Radioactifs.",0,fr
"RT @user: Zählt jemand mit, was Merkel alles so mitnehmen will, statt konkrete Antworten zu geben? #wahlarena",1,de
@user may he forgot Israel isn't Syria or Afganistan. ..we will see if he beat  or he will be beaten hard ,0,en
Lauro Jardim no Conversa com Bial: Eu quero dar o furo! #MaturidadeZero #ConversaComBial,1,pt
@user FUCK I WAS ASLEEP PLEASE FOLLOW ME #michaelisthebestest #michaelisthebestest,0,de
"Check out ▶ ""Menschheit dämonisch besessen"" on @user http",1,de
que bonitas mis niñas las amo tanto,2,es
"#Marseille Dualsun lève 1,3 M€ pour développer ses panneaux solaires #economie article dans l'hebdo Les Nouvelles Publications",2,fr
Superhappy mit meiner neuen Kettenkombi handmade by Freaky T &lt;3 http,2,de
¿Cuándo se dará cuenta Apple que su navegador #safari no es competitivo sin extensiones?. MOZ no tiene extensiones para safari,0,es
Último día Isla Bonita y mis amigas están tristes por eso las extrañaré,0,es
Liebe. Ach scheiß drauf. Leben. Ach scheiß drauf. Lachen. Jez übertreibste aber.,0,de
@user Melhor pessoa km #MasterChefBR,2,pt
"@user Disculpa, no estuvimos en Twitter  Si lo volvéis a hacer no dudéis en mencionarnos!",1,es
Andria blitz della polizia arrestato pregiudicato http,1,it
"http sondaggio non male, vedrai che il PDL cambia di nuovo rotta e si tiene stretto il governo #Monti #opencamera",2,it
So che molti sputeranno veleno ma questa è una bella proposta. &gt; La buona scuola « Passo dopo Passo http,2,it
"Queda claro que yo solo vivo para viajar~ No necesito casas ni propiedades, solo necesito boletos de avión y mi mapita",1,es
"L’exportation de l’énergie éolienne, une source de profits boudée par Hydro-Québec  | Michel Lagacé http",0,fr
@user te ce porto io a vede' Roma. E la fontana l'hanno chiusa piango.P.s rispondi ai dm lol.,0,it
@user *schlechte Laune desshalb*,0,de
Was macht Götze eigentlich so. Hab gar nichts mitgekriegt. Spielt der auch weider Fussball? #sarkasmus,0,de
#ebay #fotografia Canon Powershot G15 G 15 Digitalkamera Ware für den deutschen Markt NEU http,1,de
Alla ricerca del niruana ✋😽😂 #federaicamaggiorenne #ellapeppa #bellasssei http,2,it
"L’Italia dei valori...Lidia Undemi, nauseata dalla falsità del partito si dimette. -  Raccontate la verità,… http",0,it
"@user @user @user Mas bien, penoso desconocimiento diversas realidades del Perú. Ahora anda preocupada x el clásico(!?)",0,es
@user a mi me renovaron y no me tocaron (hasta ahora) el sueldo así que ando más o menos easy,2,es
A las 17:30 pillo el bus,1,es
"Mario Monti alle telecamere, o meglio videofonino, del Fatto: che splendido sole oggi tra poco sul sito #finecorsa #doposilvio",2,it
@user There was never any doubt about Yakub's involvement. What is moot is whether he had a deal. 'Black Friday' says he didn't. ,1,en
"Ahh o #MáquinaDaFama de hj acabou 😥🔥 até segunda, uma ótima semana p/ vc tbm @user 😍🌸🎤, fique agora c/ Charlie Hunnam no #TheNoite!",2,pt
"Al parecer si me darán mi canasta navideña, aparte de mi panetón y un vino Gracias proveedores Nos engríen más que los jefes",2,es
Se #Grillo mi promette una nuova Norimberga per l'attuale classe politica lo voto anche io...,2,it
"""After coughing up early lead, #MNTwins rally for 8-6 win and take the 1st game of series vs. the White Sox.  Circling the bases from tonight"" ",1,en
@user #LaOndaChinoYNachoCarlosVives #LaOndaChinoYNachoCarlosVives,1,de
@user I guess you considered that 9th inning vs the Red Sox on Friday a comeback as well ,1,en
@user algunos callaos pa que no nos digan reventaores la Yihad!,1,es
Décret  econditionnalité  bâtiment par #royalsegolene http via mastère BE+ @user,1,fr
E agora com a entrada do programa vi que escrevi o nome de todo mundo errado 😂😂😂😂 #MasterChefBR,0,pt
@user @user más bien parece que le han puesto la batseñal justo en la nariz,1,es
La figura de magearna se esta retrasando un poco  Es raro en ese vendedor  aunque normalmente le pido un pack grande,0,es
Nice! @user joins @user as Platinum member by @user in @user ,2,en
Usher did a great job! #ThankYouObama ,2,en
RT @user: Guten Morgen! Wünsche eine besonders sonnige Woche! @user @user @user @user @user @user…,2,de
"@user y tampoco me han enviado el correo diciendo que lo he comprado, aunque tengo fotos de lo contrario   podéis ayudarme?",0,es
Which altogether uncommonly wants so as to go through the candor regarding needful trafficking robots: oEJe ,0,en
"@user Ach ja, ich wollte dich ja auch nicht mehr ärgern! ;) Ich freue mich auch schon auf Freitag! :)",2,de
Great article in Rolling Stone on Rod Picott. Check it out!  I'll be interviewing Rod on the August 9th episode... ,2,en
"@user eueheueehuh, int (:",2,de
@user et les élus en visite ce matin au centre de traitement des déchets #Canopia http,1,fr
Globo Recife (17/05) #VideoShowAoVivo 19.6 #NETV2 33.4 #JN 32.7 #Futebol 38.2 #JornalDaGlobo 22.3 #ProfissãoReporter 15.4,1,pt
@user Hauptsächlich selbsthass.,0,de
#Lille 200 territoires à énergie positive pour la croissance verte: Engager 200 territoires volontaires dans u... http,2,fr
"@user es un gran, gran tipo  @user",2,es
@user Die machen sich über deinen Glauben lustig! @user @user,1,de
Sensibilisation à la biodiversité - http http via @user,2,fr
"@user muchas gracias, Francisco!! feliz día",2,es
@user ne FUN natürlich schaffst du das :D,2,de
Refinancement de 5 #centralessolaires dans le Sud de la France - http,2,fr
"@user jajajaja este es un plato del restauran de mi casa, cuando quieras tienes tu descuento familiar",1,es
@user sì intendevo che italiano medio dovrebbe criticare #labuonascuola dopo avere letto doc completonon 12 punti #cognizionedicausa,2,it
@user Grande Mila! Orgogliosa e felice che tu faccia parte della Direzione del PD @user,2,it
@user Pos sí que eras tú limitada en encontrar formas de no aburrirse en clase,0,es
Inbetweeners movie coming to cinemas in Ireland on the 19th of August. I have never wanted to see a movie so bad!! #shouldbegood ;) ,2,en
L'écosystème de la pub digitale est devenu d'une complexité contre-productive http via @user #Disruption,1,fr
"@user Hilft Zeit, Arbeit und Geld sicher weiter, wenn man dann auf Twitter gegen Leute rantet. I see the point.",1,de
3rd attempt of the weekend to try and watch the 2nd Harry Potter #effort ,1,en
#VideoShowAoVivo essa carinha de anjo é inconfundível... Que amor 😍,2,pt
"@user @user @user lo bueno y lo malo, ojo. Que a nosotros fijo que nos quitan alguno.",0,es
L'étudiante Khadija Houssein Abboud inscrite en Master 2 Biologie et Ecologie Marines soutiendra son projet de... http,2,fr
RT @user: In #Berlin gibts am Zoo bald neues Designhotel. Ab 115€/Nacht. Sieht ganz nett aus. http,2,de
RT @user: Selbst Castle Fans aus anderen Ländern helfen mit! Castle Fans halten zusammen! #BringBackCastle @user,1,de
"Un webinar gratuit ""aménagement numérique des territoires"" en 4 modules par le point d’Appui National ANT et l'AVICCA http",1,fr
Mario Monti nominato senatore a vita della Repubblica italiana moribonda #elezioni #308,0,it
Y'a un cours pour l'ecologie ptn ca se voit qu'on est dans une region agricole ca sert à q u e d a l l e,1,fr
"@user @user Franz na gut in Deutschland leider viel zu unbekannt/unbeliebt (trotz dieses tollen Namens :P), aber Thees? :O",2,de
@user BenjiFede😌vi ho fatto queste bellissime foto🙊😂 merito il vostro follow su 🙏🏼 @user x85 http,2,it
it's a bob dylan kinda night 🎧 ,2,en
Dangers sur la biodiversité martiniquaise http #Biodiversité #Animaux #LaMartinique #Ecologie #Environnement,0,fr
Cadê a @user no Morning pra falar de #MasterchefBR ??? Queremos Vera comentando tudo e dando vra nos haters #QueremosJustiça,1,pt
"Annual season kick-off with FENNARIO - New England's tribute to the Grateful Dead - Saturday, Aug 29th - Doors at 8pm ",2,en
"Ai cara, eu não acredito que o Vitor B saiu, quero chorar #MasterChefBR",0,pt
"@user despídete de todos, deséales feliz año y bye bye",1,es
Eu não sou vegetariana mas acho ridículo carnívoro tendo nojinho de carne! E ainda mais quem se diz cozinheiro! #MasterChefBR,0,pt
"[Solaire] Inauguration par Soitec et ses partenaires d’une centrale CPV de 1,29 MWc au Portugal:http",2,fr
Jung Hyung Hwan :D http,2,de
RT @user: @user Damals haben sie eben keine Schulden für öffentliche Ausgaben gemacht ;-),2,de
chorei real com essa prova do Vitor sozinho #MasterChefBR,0,pt
"@user bueno,  es algo..  Cuando encima no sabes porque te pasan las cosas todo es un poco peor  lo dicho, muchos ánimos",0,es
Und ich beleidige mich gerne selber c:,0,de
Ecologistes et communistes sans merci à La Rochelle - Libération http,0,fr
Risorgere dopo Pasqua questo sì che e' un vero miracolo #Lega,2,it
"""Claims maths came from Islam. I tell him Egypt, Greeks had it earlier for example.Tries to prove me wrong by saying: ",0,en
"#Grillo è un best teller, dubbio non v'è!Dice cose come le pensiamo tutti:questo non lo rende un politico moderno,semmai un tribuno antico.",2,it
I'm fiending to satisfy my @user / potter  fix by seeing Fantastic Beasts and Where to Find Them this weekend 💯! #FantasticBeasts ,2,en
"Já fui vítima de roubo no Internet Bank, bloqueei tudo é já não uso mais, não confio! #Encontro @user",0,pt
David Wright is 6 for 20 with 5 walks in five games with St. Lucie. He is scheduled to be back with the Mets no later than Monday. #LGM ,1,en
#superluna eectativa vs realidad. Gracias • • • • • • • #crc #puravida #costarica…,1,es
Já estou no aguardo! 😁 #MasterChefBR,2,pt
"Merkel: ""Pensionen werden versteuert, Renten nicht."" Renten werden aber mit immer höherem Anteil versteuert.",1,de
"Nach der Stellungnahme des BuVo wird nicht die Person anonymisiert, sondern n Bild. Das bringt jetzt effektiv noch bitte was?",0,de
Miami Dolphins Fans #mannequinChallenge @user @user @user ,1,en
Actualité &gt; Les appareils connectés en mode veille : un gâchis planétaire: http,0,fr
"#MasterChefBR no H&amp;H A impressão é q a paciencia dos Chefs c/ a @user está esgotando! O risoto dela foi um ""mexidão"" com sabor ... 😛😛😛",0,pt
Journées parlementaires écologistes. Un tapis rouge pour Ségolène...http,2,fr
Hands Up Mix Vol.6 August 2013: Möchte Euch meinen neuen Hands Up Mix vorstellen. Freue mich auf Euer Feedback... http,2,de
"@user Ey! Nichts gegen den Ruhrpott. &gt;:( (Aber ja, teilweise kommen die echt hier wech.)",0,de
#Grillo ieri a Conegliano ha detto che pagare le tasse e' giusto ma vuole conoscere la destinazione d'uso. Anche la Lega diceva cosi'...,1,it
@user die Klassiker schlecht hin!,1,de
Ancora nessun finanziamento dal MIUR per avvio corsi a.a.2014/15 @user @user @user #labuonascuola,0,it
"""parecendo uma sacoleira"" HAHAHAHAHAHAHA #VideoShowAoVivo",0,pt
Very disappointed to learn that the Great Yorkshire Show has been cancelled @user . Had planned to go tomorrow. ,0,en
#Grillo esiste per colpa vostra... e anche per questo dovete andare tutti a casa !! #nonèpopulismo,0,it
RT @user: Spionageprogramm #Tempora: Telekom-Unternehmen droht Klage http #Überwachung #Datenschutz #Privatsphäre #y…,1,de
Nominada por @user   Aquí van nuestras pelis y nuestros taggeados.  http,1,es
[cronaca in corso di una giornata difficile] La porta stretta: http #manovra #governo #monti #opencamera #fiducia,1,it
"Milk shake e vaca preta, que manhã #MaisVocê",1,pt
oir a @user  y a @user que haran directos del wow pero no se acuerdan que el server lo mas seguro ni que vaya  jaja,0,es
O Brasil é uma rapariga mesmo #TheNoite,1,pt
Pero solo cojo 5 días porque me cambio de curro y,1,es
Alguém tira a Miriam deste programa #MasterChefBR,0,pt
É SIM! Kkkkkkkkkkk @user #ConversaComBial #MaiaraeMaraisaNoBial,1,pt
"@user geil, abends Äpfel essen, morgens besoffen \o/",2,de
"È timida,riservata,introversa e questo la fa odiare ancora di più.",0,it
@user che la forza sia con noi,2,it
"#MasterChefBR MANO, OQ ACONTECEU ALGUÉM ME ATUALIZE",0,pt
"[Corr] Prétextant vouloir protéger la biodiversité, la Commission européenne veut autoriser à la massacrer davantage http",0,fr
Nous portons un regard très critique sur le projet de loi de transition énergétique http via @user @user,0,fr
"in pratica c'ho messo il letto grande, e ho spostato tutto: armadio, scrivania, stereo. TUTTO éwè",1,it
"""Wenn Auto zu teuer ist dann nimm doch roller!?"" - ""äh neee dann doch lieber Bus oder laufen""",0,de
Nouveaux producteurs mais diminution du volume de Miel pour l' #AOP #MieldeCorse avec le changement climatique http,1,fr
#PirateGang @ the Rex Theatre tomorrow doors open at 5pm. Come show your support if you fuck with real music !!   #Gang ,2,en
È ufficiale: ci sara' fiducia. La prima del Governo #monti,1,it
RT @user: 1/2 Hammerstory v @user: EU-Kommisar Oettinger streicht unliebsame Zahlen zur Subvention von Fossil u AKW. ht…,1,de
Que cabelo lindo @user 😍 #Encontro,2,pt
Grande partecipazione #labuona scuola,2,it
l'écologie de la machine,1,fr
Le bébé #tigre noir qui fait sensation - http,2,fr
Leonardo nao disse que a miriam iria lacrar ? #MasterChefBR,2,pt
